level_strict3,locale_simple,academic_year,year_fct,category_type,subgroup,susp,enroll,n_schools,rate,sufficient_sample,total_susp_TA,enroll_TA,rate_TA,disparity_ratio,disparity_diff
High,Town,2018-19,2018-19,Sex,Male,408,4470,96,0.0912751677852349,TRUE,16784,158212,0.1060855055242333,0.8603924479050038,-0.014810337738998411
High,Town,2018-19,2018-19,Socioeconomic,Socioeconomically Disadvantaged,4274,20304,232,0.21050039401103232,TRUE,16784,158212,0.1060855055242333,1.984252164994843,0.10441488848679902
High,Town,2018-19,2018-19,Special Education,Special Education,2624,18530,214,0.1416082029141932,TRUE,16784,158212,0.1060855055242333,1.334849678232861,0.035522697389959904
High,Town,2019-20,2019-20,Other,Female,1669,38499,118,0.04335177537078885,TRUE,6116,78549,0.07786222612636698,0.5567754420536452,-0.034510450755578126
High,Town,2019-20,2019-20,Other,Homeless,342,2320,103,0.14741379310344827,TRUE,6116,78549,0.07786222612636698,1.8932645576328904,0.06955156697708129
High,Town,2019-20,2019-20,Other,Male,4418,39936,119,0.11062700320512821,TRUE,6116,78549,0.07786222612636698,1.4208045249770465,0.03276477707876123
High,Town,2019-20,2019-20,Other,Non-Binary Gender (Beginning 2019–20),0,0,18,NA,FALSE,6116,78549,0.07786222612636698,NA,NA
High,Town,2019-20,2019-20,Other,Not Reported,17,263,119,0.06463878326996197,TRUE,6116,78549,0.07786222612636698,0.8301687029222111,-0.013223442856405004
High,Town,2019-20,2019-20,Other,Socioeconomically Disadvantaged,5150,55768,119,0.09234686558599914,TRUE,6116,78549,0.07786222612636698,1.186029094982774,0.01448463945963216
High,Town,2019-20,2019-20,Sex,Female,89,387,103,0.22997416020671835,TRUE,6116,78549,0.07786222612636698,2.953603713223924,0.15211193408035137
High,Town,2019-20,2019-20,Sex,Male,175,2290,46,0.07641921397379912,TRUE,6116,78549,0.07786222612636698,0.9814671089646743,-0.0014430121525678546
High,Town,2019-20,2019-20,Socioeconomic,Socioeconomically Disadvantaged,1767,10072,118,0.17543685464654488,TRUE,6116,78549,0.07786222612636698,2.2531702903256137,0.0975746285201779
High,Town,2019-20,2019-20,Special Education,Special Education,1086,9544,107,0.11378876781223805,TRUE,6116,78549,0.07786222612636698,1.4614116943890594,0.035926541685871075
High,Town,2021-22,2021-22,Other,Female,2429,39374,120,0.06169045563061919,TRUE,8059,80709,0.09985255671610353,0.6178154837438447,-0.038162101085484346
High,Town,2021-22,2021-22,Other,Homeless,397,2390,106,0.16610878661087866,TRUE,8059,80709,0.09985255671610353,1.6635406450648227,0.06625622989477513
High,Town,2021-22,2021-22,Other,Male,5600,41084,120,0.1363061045662545,TRUE,8059,80709,0.09985255671610353,1.3650737552348722,0.036453547850150966
High,Town,2021-22,2021-22,Other,Non-Binary Gender (Beginning 2019–20),0,0,63,NA,FALSE,8059,80709,0.09985255671610353,NA,NA
High,Town,2021-22,2021-22,Other,Not Reported,58,415,120,0.13975903614457832,TRUE,8059,80709,0.09985255671610353,1.3996540573511318,0.03990647942847479
High,Town,2021-22,2021-22,Other,Socioeconomically Disadvantaged,6644,58046,120,0.11446094476794266,TRUE,8059,80709,0.09985255671610353,1.1462995894373849,0.01460838805183913
High,Town,2021-22,2021-22,Sex,Female,177,447,101,0.3959731543624161,TRUE,8059,80709,0.09985255671610353,3.965578522823705,0.29612059764631254
High,Town,2021-22,2021-22,Sex,Male,210,2176,45,0.09650735294117647,TRUE,8059,80709,0.09985255671610353,0.966498566637227,-0.003345203774927058
High,Town,2021-22,2021-22,Socioeconomic,Socioeconomically Disadvantaged,2231,11110,120,0.2008100810081008,TRUE,8059,80709,0.09985255671610353,2.0110659918206735,0.10095752429199727
High,Town,2021-22,2021-22,Special Education,Special Education,1540,10795,109,0.14265863825845299,TRUE,8059,80709,0.09985255671610353,1.4286928943046882,0.04280608154234945
High,Town,2022-23,2022-23,Other,Female,2746,38390,119,0.07152904402188069,TRUE,9081,78830,0.11519725992642395,0.620926609431214,-0.043668215904543256
High,Town,2022-23,2022-23,Other,Homeless,550,2645,110,0.20793950850661624,TRUE,9081,78830,0.11519725992642395,1.80507339010864,0.0927422485801923
High,Town,2022-23,2022-23,Other,Male,6266,40102,120,0.1562515585257593,TRUE,9081,78830,0.11519725992642395,1.356382596474574,0.04105429859933536
High,Town,2022-23,2022-23,Other,Non-Binary Gender (Beginning 2019–20),2,28,70,0.07142857142857142,TRUE,9081,78830,0.11519725992642395,0.6200544307580977,-0.04376868849785252
High,Town,2022-23,2022-23,Other,Not Reported,83,537,120,0.15456238361266295,TRUE,9081,78830,0.11519725992642395,1.3417192710259025,0.039365123686239
High,Town,2022-23,2022-23,Other,Socioeconomically Disadvantaged,7604,57594,120,0.13202764176823975,TRUE,9081,78830,0.11519725992642395,1.1461005396531594,0.016830381841815803
High,Town,2022-23,2022-23,Sex,Female,172,409,98,0.42053789731051344,TRUE,9081,78830,0.11519725992642395,3.650589411407089,0.3053406373840895
High,Town,2022-23,2022-23,Sex,Male,237,2398,47,0.09883236030025021,TRUE,9081,78830,0.11519725992642395,0.8579402006903121,-0.01636489962617374
High,Town,2022-23,2022-23,Socioeconomic,Socioeconomically Disadvantaged,2523,11128,119,0.22672537742631202,TRUE,9081,78830,0.11519725992642395,1.9681490477388148,0.11152811749988807
High,Town,2022-23,2022-23,Special Education,Special Education,1702,10860,106,0.1567219152854512,TRUE,9081,78830,0.11519725992642395,1.3604656515749498,0.04152465535902726
High,Town,2023-24,2023-24,Other,Female,2356,38178,121,0.06171093299806171,TRUE,7582,78586,0.0964802891100196,0.6396221815597042,-0.03476935611195789
High,Town,2023-24,2023-24,Other,Homeless,406,3025,109,0.13421487603305784,TRUE,7582,78586,0.0964802891100196,1.3911118765410029,0.037734586923038244
High,Town,2023-24,2023-24,Other,Male,5174,40060,121,0.1291562656015976,TRUE,7582,78586,0.0964802891100196,1.3386803334960629,0.032675976491577996
High,Town,2023-24,2023-24,Other,Non-Binary Gender (Beginning 2019–20),1,11,67,0.09090909090909091,TRUE,7582,78586,0.0964802891100196,0.9422555814009256,-0.00557119820092869
High,Town,2023-24,2023-24,Other,Not Reported,56,453,121,0.12362030905077263,TRUE,7582,78586,0.0964802891100196,1.2813011879535765,0.027140019940753032
High,Town,2023-24,2023-24,Other,Socioeconomically Disadvantaged,6454,58006,121,0.11126435196358997,TRUE,7582,78586,0.0964802891100196,1.1532340231351466,0.014784062853570368
High,Town,2023-24,2023-24,Sex,Female,112,343,99,0.32653061224489793,TRUE,7582,78586,0.0964802891100196,3.3844282107461816,0.23005032313487833
High,Town,2023-24,2023-24,Sex,Male,216,2363,49,0.09140922556072789,TRUE,7582,78586,0.0964802891100196,0.9474393827374521,-0.00507106354929171
High,Town,2023-24,2023-24,Socioeconomic,Socioeconomically Disadvantaged,2017,11136,120,0.18112428160919541,TRUE,7582,78586,0.0964802891100196,1.8773190180084713,0.08464399249917581
High,Town,2023-24,2023-24,Special Education,Special Education,1470,10730,103,0.1369990680335508,TRUE,7582,78586,0.0964802891100196,1.419969501514722,0.0405187789235312
High,Unknown,2017-18,2017-18,Other,Female,750,40084,148,0.01871070751422014,TRUE,2562,85698,0.029895680179234056,0.6258665935025907,-0.011184972665013917
High,Unknown,2017-18,2017-18,Other,Homeless,106,1316,104,0.08054711246200608,TRUE,2562,85698,0.029895680179234056,2.6942726166155335,0.050651432282772024
High,Unknown,2017-18,2017-18,Other,Male,1812,45598,154,0.03973858502565902,TRUE,2562,85698,0.029895680179234056,1.3292417094180042,0.009842904846424968
High,Unknown,2017-18,2017-18,Other,Not Reported,0,8044,88,0,TRUE,2562,85698,0.029895680179234056,0,-0.029895680179234056
High,Unknown,2017-18,2017-18,Other,Socioeconomically Disadvantaged,2244,56518,154,0.0397041650447645,TRUE,2562,85698,0.029895680179234056,1.3280903731484106,0.009808484865530442
High,Unknown,2017-18,2017-18,Sex,Female,212,1850,134,0.11459459459459459,TRUE,2562,85698,0.029895680179234056,3.833148933476802,0.08469891441536054
High,Unknown,2017-18,2017-18,Sex,Male,0,0,14,NA,FALSE,2562,85698,0.029895680179234056,NA,NA
High,Unknown,2017-18,2017-18,Socioeconomic,Socioeconomically Disadvantaged,686,9406,150,0.07293217095470976,TRUE,2562,85698,0.029895680179234056,2.439555498234472,0.04303649077547571
High,Unknown,2017-18,2017-18,Special Education,Special Education,534,9958,144,0.05362522594898574,TRUE,2562,85698,0.029895680179234056,1.7937449700921857,0.023729545769751687
High,Unknown,2018-19,2018-19,Other,Female,328,20466,100,0.016026580670380142,TRUE,1364,44866,0.03040164044042259,0.5271617070068002,-0.014375059770042449
High,Unknown,2018-19,2018-19,Other,Homeless,120,1490,72,0.08053691275167785,TRUE,1364,44866,0.03040164044042259,2.6490976008187523,0.05013527231125525
High,Unknown,2018-19,2018-19,Other,Male,1036,24364,106,0.04252175340666557,TRUE,1364,44866,0.03040164044042259,1.3986664137415379,0.01212011296624298
High,Unknown,2018-19,2018-19,Other,Not Reported,6,1972,60,0.0030425963488843813,TRUE,1364,44866,0.03040164044042259,0.10008000571044476,-0.02735904409153821
High,Unknown,2018-19,2018-19,Other,Socioeconomically Disadvantaged,1262,27488,104,0.04591094295692666,TRUE,1364,44866,0.03040164044042259,1.510146896411636,0.015509302516504068
High,Unknown,2018-19,2018-19,Sex,Female,320,824,80,0.3883495145631068,TRUE,1364,44866,0.03040164044042259,12.773965777410814,0.3579478741226842
High,Unknown,2018-19,2018-19,Sex,Male,0,0,12,NA,FALSE,1364,44866,0.03040164044042259,NA,NA
High,Unknown,2018-19,2018-19,Socioeconomic,Socioeconomically Disadvantaged,386,6324,106,0.06103731815306768,TRUE,1364,44866,0.03040164044042259,2.0076981790729724,0.030635677712645085
High,Unknown,2018-19,2018-19,Special Education,Special Education,316,6118,102,0.05165086629617522,TRUE,1364,44866,0.03040164044042259,1.698949975985482,0.02124922585575263
High,Unknown,2019-20,2019-20,Other,Female,112,4791,41,0.02337716551868086,TRUE,351,10417,0.0336949217625036,0.6937889834988562,-0.010317756243822737
High,Unknown,2019-20,2019-20,Other,Homeless,19,338,29,0.05621301775147929,TRUE,351,10417,0.0336949217625036,1.6682934641514524,0.022518095988975695
High,Unknown,2019-20,2019-20,Other,Male,235,5547,43,0.04236524247340905,TRUE,351,10417,0.0336949217625036,1.257318321497157,0.008670320710905455
High,Unknown,2019-20,2019-20,Other,Non-Binary Gender (Beginning 2019–20),0,0,1,NA,FALSE,351,10417,0.0336949217625036,NA,NA
High,Unknown,2019-20,2019-20,Other,Not Reported,0,14,43,0,TRUE,351,10417,0.0336949217625036,0,-0.0336949217625036
High,Unknown,2019-20,2019-20,Other,Socioeconomically Disadvantaged,323,8239,43,0.03920378686733827,TRUE,351,10417,0.0336949217625036,1.1634924438662757,0.00550886510483467
High,Unknown,2019-20,2019-20,Sex,Female,73,265,36,0.27547169811320754,TRUE,351,10417,0.0336949217625036,8.175466322636135,0.24177677635070394
High,Unknown,2019-20,2019-20,Sex,Male,0,0,2,NA,FALSE,351,10417,0.0336949217625036,NA,NA
High,Unknown,2019-20,2019-20,Socioeconomic,Socioeconomically Disadvantaged,81,1838,43,0.044069640914037,TRUE,351,10417,0.0336949217625036,1.3079015652465056,0.010374719151533401
High,Unknown,2019-20,2019-20,Special Education,Special Education,93,2049,38,0.04538799414348463,TRUE,351,10417,0.0336949217625036,1.3470277350218787,0.01169307238098103
High,Unknown,2021-22,2021-22,Other,Female,47,1781,19,0.026389668725435148,TRUE,149,4279,0.034821219911194204,0.757861694470718,-0.008431551185759056
High,Unknown,2021-22,2021-22,Other,Homeless,18,238,8,0.07563025210084033,TRUE,149,4279,0.034821219911194204,2.1719587163724547,0.04080903218964613
High,Unknown,2021-22,2021-22,Other,Male,102,2453,21,0.04158173664900122,TRUE,149,4279,0.034821219911194204,1.194149336383062,0.006760516737807018
High,Unknown,2021-22,2021-22,Other,Non-Binary Gender (Beginning 2019–20),0,0,2,NA,FALSE,149,4279,0.034821219911194204,NA,NA
High,Unknown,2021-22,2021-22,Other,Not Reported,1,17,21,0.058823529411764705,TRUE,149,4279,0.034821219911194204,1.6893012238452427,0.0240023095005705
High,Unknown,2021-22,2021-22,Other,Socioeconomically Disadvantaged,135,3365,21,0.04011887072808321,TRUE,149,4279,0.034821219911194204,1.152138576144081,0.005297650816889009
High,Unknown,2021-22,2021-22,Sex,Female,1,29,13,0.034482758620689655,TRUE,149,4279,0.034821219911194204,0.9902800277713493,-3.384612905045492e-4
High,Unknown,2021-22,2021-22,Sex,Male,0,0,1,NA,FALSE,149,4279,0.034821219911194204,NA,NA
High,Unknown,2021-22,2021-22,Socioeconomic,Socioeconomically Disadvantaged,33,779,20,0.04236200256739409,TRUE,149,4279,0.034821219911194204,1.2165571072877808,0.007540782656199889
High,Unknown,2021-22,2021-22,Special Education,Special Education,41,776,17,0.05283505154639175,TRUE,149,4279,0.034821219911194204,1.5173233930671832,0.01801383163519755
High,Unknown,2022-23,2022-23,Other,Female,58,1202,13,0.048252911813643926,TRUE,182,2879,0.0632163945814519,0.7632974346784662,-0.01496348276780797
High,Unknown,2022-23,2022-23,Other,Homeless,6,102,7,0.058823529411764705,TRUE,182,2879,0.0632163945814519,0.9305106658047834,-0.004392865169687191
High,Unknown,2022-23,2022-23,Other,Male,122,1649,14,0.0739842328684051,TRUE,182,2879,0.0632163945814519,1.1703330023524081,0.010767838286953199
High,Unknown,2022-23,2022-23,Other,Non-Binary Gender (Beginning 2019–20),0,0,2,NA,FALSE,182,2879,0.0632163945814519,NA,NA
High,Unknown,2022-23,2022-23,Other,Not Reported,0,0,14,NA,FALSE,182,2879,0.0632163945814519,NA,NA
High,Unknown,2022-23,2022-23,Other,Socioeconomically Disadvantaged,169,2468,14,0.06847649918962723,TRUE,182,2879,0.0632163945814519,1.0832079184996526,0.005260104608175331
High,Unknown,2022-23,2022-23,Sex,Female,0,17,8,0,TRUE,182,2879,0.0632163945814519,0,-0.0632163945814519
High,Unknown,2022-23,2022-23,Sex,Male,0,0,1,NA,FALSE,182,2879,0.0632163945814519,NA,NA
High,Unknown,2022-23,2022-23,Socioeconomic,Socioeconomically Disadvantaged,20,596,13,0.03355704697986577,TRUE,182,2879,0.0632163945814519,0.530828232170514,-0.029659347601586124
High,Unknown,2022-23,2022-23,Special Education,Special Education,63,578,11,0.10899653979238755,TRUE,182,2879,0.0632163945814519,1.7241815278147459,0.04578014521093565
High,Unknown,2023-24,2023-24,Other,Female,0,0,2,NA,FALSE,0,7,NA,NA,NA
High,Unknown,2023-24,2023-24,Other,Male,0,0,1,NA,FALSE,0,7,NA,NA,NA
High,Unknown,2023-24,2023-24,Other,Not Reported,0,0,2,NA,FALSE,0,7,NA,NA,NA
High,Unknown,2023-24,2023-24,Other,Socioeconomically Disadvantaged,0,0,1,NA,FALSE,0,7,NA,NA,NA
High,Unknown,2023-24,2023-24,Socioeconomic,Socioeconomically Disadvantaged,0,0,2,NA,FALSE,0,7,NA,NA,NA
Middle,City,2017-18,2017-18,Other,Female,16266,622116,1740,0.02614624925255097,TRUE,69012,1277952,0.054002028245192304,0.4841716154407352,-0.027855778992641335
Middle,City,2017-18,2017-18,Other,Homeless,5070,50724,1534,0.09995268511947007,TRUE,69012,1277952,0.054002028245192304,1.850906130148337,0.04595065687427777
Middle,City,2017-18,2017-18,Other,Male,52746,655836,1738,0.0804255942034289,TRUE,69012,1277952,0.054002028245192304,1.4893069171080446,0.026423565958236597
Middle,City,2017-18,2017-18,Other,Not Reported,290,4984,944,0.05818619582664526,TRUE,69012,1277952,0.054002028245192304,1.0774816746225724,0.004184167581452958
Middle,City,2017-18,2017-18,Other,Socioeconomically Disadvantaged,59734,909630,1740,0.0656684586040478,TRUE,69012,1277952,0.054002028245192304,1.2160368922790252,0.011666430358855492
Middle,City,2017-18,2017-18,Sex,Female,1488,7226,1570,0.20592305563243843,TRUE,69012,1277952,0.054002028245192304,3.813246693206775,0.1519210273872461
Middle,City,2017-18,2017-18,Sex,Male,388,8840,596,0.04389140271493212,TRUE,69012,1277952,0.054002028245192304,0.8127732261396995,-0.010110625530260181
Middle,City,2017-18,2017-18,Socioeconomic,Socioeconomically Disadvantaged,18460,158154,1740,0.11672167634078177,TRUE,69012,1277952,0.054002028245192304,2.1614313412602844,0.06271964809558947
Middle,City,2017-18,2017-18,Special Education,Special Education,13084,324190,1738,0.040359048706005735,TRUE,69012,1277952,0.054002028245192304,0.7473617198738979,-0.01364297953918657
Middle,City,2018-19,2018-19,Other,Female,16034,615878,1750,0.026034376938289725,TRUE,62992,1265204,0.04978801837490239,0.5229044615162546,-0.023753641436612665
Middle,City,2018-19,2018-19,Other,Homeless,4840,52320,1540,0.09250764525993883,TRUE,62992,1265204,0.04978801837490239,1.8580302707241498,0.042719626885036444
Middle,City,2018-19,2018-19,Other,Male,46958,649326,1748,0.07231806519375475,TRUE,62992,1265204,0.04978801837490239,1.4525194525558687,0.02253004681885236
Middle,City,2018-19,2018-19,Other,Not Reported,260,3882,942,0.06697578567748583,TRUE,62992,1265204,0.04978801837490239,1.345218947521872,0.017187767302583437
Middle,City,2018-19,2018-19,Other,Socioeconomically Disadvantaged,54412,884426,1750,0.06152238853222316,TRUE,62992,1265204,0.04978801837490239,1.2356866278340561,0.011734370157320768
Middle,City,2018-19,2018-19,Sex,Female,1378,6488,1576,0.2123921085080148,TRUE,62992,1265204,0.04978801837490239,4.265928137744068,0.1626040901331124
Middle,City,2018-19,2018-19,Sex,Male,456,8560,628,0.05327102803738318,TRUE,62992,1265204,0.04978801837490239,1.069956784306092,0.0034830096624807877
Middle,City,2018-19,2018-19,Socioeconomic,Socioeconomically Disadvantaged,17322,163104,1750,0.1062021777516186,TRUE,62992,1265204,0.04978801837490239,2.1330870602625547,0.056414159376716205
Middle,City,2018-19,2018-19,Special Education,Special Education,12158,311336,1748,0.039051057378523525,TRUE,62992,1265204,0.04978801837490239,0.7843464884356343,-0.010736960996378865
Middle,City,2019-20,2019-20,Other,Female,5299,303377,879,0.01746671632984702,TRUE,20465,622975,0.032850435410730766,0.5317042563198852,-0.015383719080883745
Middle,City,2019-20,2019-20,Other,Homeless,1288,20310,750,0.06341703594288528,TRUE,20465,622975,0.032850435410730766,1.9304777897150724,0.030566600532154514
Middle,City,2019-20,2019-20,Other,Male,15163,319555,878,0.047450360657789736,TRUE,20465,622975,0.032850435410730766,1.4444362780741051,0.01459992524705897
Middle,City,2019-20,2019-20,Other,Non-Binary Gender (Beginning 2019–20),0,0,17,NA,FALSE,20465,622975,0.032850435410730766,NA,NA
Middle,City,2019-20,2019-20,Other,Not Reported,67,2035,879,0.03292383292383293,TRUE,20465,622975,0.032850435410730766,1.0022342934632211,7.33975131021608e-5
Middle,City,2019-20,2019-20,Other,Socioeconomically Disadvantaged,17949,434791,879,0.041281903259267096,TRUE,20465,622975,0.032850435410730766,1.2566622859976506,0.00843146784853633
Middle,City,2019-20,2019-20,Sex,Female,410,2537,793,0.16160819865983445,TRUE,20465,622975,0.032850435410730766,4.919514662111427,0.12875776324910368
Middle,City,2019-20,2019-20,Sex,Male,130,4056,306,0.03205128205128205,TRUE,20465,622975,0.032850435410730766,0.975672975123256,-7.991533594487177e-4
Middle,City,2019-20,2019-20,Socioeconomic,Socioeconomically Disadvantaged,5985,79066,879,0.07569625376267929,TRUE,20465,622975,0.032850435410730766,2.30426942036673,0.04284581835194852
Middle,City,2019-20,2019-20,Special Education,Special Education,3953,145005,879,0.02726112892658874,TRUE,20465,622975,0.032850435410730766,0.829855939068733,-0.005589306484142027
Middle,City,2021-22,2021-22,Other,Female,7187,283880,887,0.0253170353670565,TRUE,25288,584508,0.04326373633893805,0.585179124815227,-0.017946700971881547
Middle,City,2021-22,2021-22,Other,Homeless,1377,19013,775,0.07242413085783411,TRUE,25288,584508,0.04326373633893805,1.6740147057675934,0.029160394518896064
Middle,City,2021-22,2021-22,Other,Male,18081,300397,886,0.06019034810600638,TRUE,25288,584508,0.04326373633893805,1.3912424861889268,0.016926611767068334
Middle,City,2021-22,2021-22,Other,Non-Binary Gender (Beginning 2019–20),0,0,140,NA,FALSE,25288,584508,0.04326373633893805,NA,NA
Middle,City,2021-22,2021-22,Other,Not Reported,102,4287,887,0.023792862141357594,TRUE,25288,584508,0.04326373633893805,0.5499493144780387,-0.019470874197580455
Middle,City,2021-22,2021-22,Other,Socioeconomically Disadvantaged,21361,407744,887,0.052388263223983676,TRUE,25288,584508,0.04326373633893805,1.2109047358638187,0.009124526885045628
Middle,City,2021-22,2021-22,Sex,Female,451,2538,789,0.177698975571316,TRUE,25288,584508,0.04326373633893805,4.107342328900616,0.13443523923237796
Middle,City,2021-22,2021-22,Sex,Male,174,3936,310,0.04420731707317073,TRUE,25288,584508,0.04326373633893805,1.021809968673081,9.43580734232681e-4
Middle,City,2021-22,2021-22,Socioeconomic,Socioeconomically Disadvantaged,6711,79842,887,0.08405350567370556,TRUE,25288,584508,0.04326373633893805,1.942816612398224,0.040789769334767516
Middle,City,2021-22,2021-22,Special Education,Special Education,5449,144137,887,0.03780431117617267,TRUE,25288,584508,0.04326373633893805,0.8738105946283744,-0.005459425162765381
Middle,City,2022-23,2022-23,Other,Female,9328,282723,889,0.032993424659472345,TRUE,30258,581207,0.0520606255602565,0.6337500616715561,-0.019067200900784155
Middle,City,2022-23,2022-23,Other,Homeless,2032,21963,789,0.09251923689842007,TRUE,30258,581207,0.0520606255602565,1.7771441641886454,0.040458611338163565
Middle,City,2022-23,2022-23,Other,Male,20897,298224,888,0.0700714898867965,TRUE,30258,581207,0.0520606255602565,1.34595942965944,0.018010864326539998
Middle,City,2022-23,2022-23,Other,Missing Gender,0,0,1,NA,FALSE,30258,581207,0.0520606255602565,NA,NA
Middle,City,2022-23,2022-23,Other,Non-Binary Gender (Beginning 2019–20),0,0,149,NA,FALSE,30258,581207,0.0520606255602565,NA,NA
Middle,City,2022-23,2022-23,Other,Not Reported,121,4036,889,0.02998017839444995,TRUE,30258,581207,0.0520606255602565,0.5758704985161964,-0.02208044716580655
Middle,City,2022-23,2022-23,Other,Socioeconomically Disadvantaged,26060,413673,889,0.06299661810173736,TRUE,30258,581207,0.0520606255602565,1.2100626418486504,0.010935992541480859
Middle,City,2022-23,2022-23,Sex,Female,507,2554,779,0.1985121378230227,TRUE,30258,581207,0.0520606255602565,3.8130955148293197,0.1464515122627662
Middle,City,2022-23,2022-23,Sex,Male,192,4310,316,0.044547563805104405,TRUE,30258,581207,0.0520606255602565,0.8556862950781055,-0.007513061755152095
Middle,City,2022-23,2022-23,Socioeconomic,Socioeconomically Disadvantaged,8047,82806,889,0.0971789483853827,TRUE,30258,581207,0.0520606255602565,1.8666496481665384,0.0451183228251262
Middle,City,2022-23,2022-23,Special Education,Special Education,6528,142432,888,0.045832397214109186,TRUE,30258,581207,0.0520606255602565,0.8803658565543248,-0.0062282283461473145
Middle,City,2023-24,2023-24,Other,Female,8385,283024,891,0.02962646277347504,TRUE,28412,581681,0.0488446416506642,0.6065447871511239,-0.019218178877189157
Middle,City,2023-24,2023-24,Other,Homeless,2343,28123,816,0.08331259111759058,TRUE,28412,581681,0.0488446416506642,1.7056649061618754,0.034467949466926384
Middle,City,2023-24,2023-24,Other,Male,20013,298403,890,0.06706702010368529,TRUE,28412,581681,0.0488446416506642,1.3730681163216867,0.01822237845302109
Middle,City,2023-24,2023-24,Other,Non-Binary Gender (Beginning 2019–20),0,0,143,NA,FALSE,28412,581681,0.0488446416506642,NA,NA
Middle,City,2023-24,2023-24,Other,Not Reported,154,3952,891,0.03896761133603239,TRUE,28412,581681,0.0488446416506642,0.7977868199899569,-0.009877030314631809
Middle,City,2023-24,2023-24,Other,Socioeconomically Disadvantaged,25033,423657,891,0.05908789421631178,TRUE,28412,581681,0.0488446416506642,1.209710875532819,0.010243252565647586
Middle,City,2023-24,2023-24,Sex,Female,511,1965,774,0.2600508905852417,TRUE,28412,581681,0.0488446416506642,5.324041323613754,0.2112062489345775
Middle,City,2023-24,2023-24,Sex,Male,183,5122,326,0.03572823115970324,TRUE,28412,581681,0.0488446416506642,0.7314667474731572,-0.013116410490960954
Middle,City,2023-24,2023-24,Socioeconomic,Socioeconomically Disadvantaged,7991,86042,891,0.09287324794867623,TRUE,28412,581681,0.0488446416506642,1.9014009481920997,0.04402860629801203
Middle,City,2023-24,2023-24,Special Education,Special Education,5983,139064,891,0.04302335615256285,TRUE,28412,581681,0.0488446416506642,0.8808203868146878,-0.005821285498101347
Middle,Rural,2017-18,2017-18,Other,Female,2856,101526,596,0.02813072513444832,TRUE,12372,208510,0.05933528367943983,0.4740977608942628,-0.031204558544991514
Middle,Rural,2017-18,2017-18,Other,Homeless,596,4966,396,0.12001610954490535,TRUE,12372,208510,0.05933528367943983,2.0226769318790994,0.06068082586546552
Middle,Rural,2017-18,2017-18,Other,Male,9502,106802,596,0.08896837137881312,TRUE,12372,208510,0.05933528367943983,1.4994176459906503,0.02963308769937329
Middle,Rural,2017-18,2017-18,Other,Not Reported,20,946,270,0.021141649048625793,TRUE,12372,208510,0.05933528367943983,0.35630821557783415,-0.038193634630814044
Middle,Rural,2017-18,2017-18,Other,Socioeconomically Disadvantaged,10480,137648,596,0.07613623154713473,TRUE,12372,208510,0.05933528367943983,1.283152735199892,0.016800947867694892
Middle,Rural,2017-18,2017-18,Sex,Female,166,1110,408,0.14954954954954955,TRUE,12372,208510,0.05933528367943983,2.5204151775441788,0.09021426587010972
Middle,Rural,2017-18,2017-18,Sex,Male,340,4638,232,0.07330746011211729,TRUE,12372,208510,0.05933528367943983,1.2354783792416406,0.01397217643267746
Middle,Rural,2017-18,2017-18,Socioeconomic,Socioeconomically Disadvantaged,3336,23754,590,0.14043950492548624,TRUE,12372,208510,0.05933528367943983,2.3668801464608094,0.08110422124604641
Middle,Rural,2017-18,2017-18,Special Education,Special Education,2252,44004,526,0.051177165712207984,TRUE,12372,208510,0.05933528367943983,0.8625081492606278,-0.00815811796723185
Middle,Rural,2018-19,2018-19,Other,Female,3322,102860,602,0.0322963251020805,TRUE,13524,210818,0.06415012000872791,0.5034491766763092,-0.031853794906647415
Middle,Rural,2018-19,2018-19,Other,Homeless,662,6104,404,0.10845347313237222,TRUE,13524,210818,0.06415012000872791,1.6906199570260607,0.04430335312364431
Middle,Rural,2018-19,2018-19,Other,Male,10202,107772,604,0.09466280666592436,TRUE,13524,210818,0.06415012000872791,1.4756450440473854,0.030512686657196447
Middle,Rural,2018-19,2018-19,Other,Not Reported,32,698,276,0.045845272206303724,TRUE,13524,210818,0.06415012000872791,0.7146560629982651,-0.01830484780242419
Middle,Rural,2018-19,2018-19,Other,Socioeconomically Disadvantaged,11494,136536,602,0.08418292611472432,TRUE,13524,210818,0.06415012000872791,1.3122801033461957,0.020032806105996406
Middle,Rural,2018-19,2018-19,Sex,Female,180,1018,386,0.17681728880157171,TRUE,13524,210818,0.06415012000872791,2.756304879515657,0.1126671687928438
Middle,Rural,2018-19,2018-19,Sex,Male,330,4754,218,0.06941522928060581,TRUE,13524,210818,0.06415012000872791,1.0820748156225048,0.005265109271877899
Middle,Rural,2018-19,2018-19,Socioeconomic,Socioeconomically Disadvantaged,3648,24704,598,0.14766839378238342,TRUE,13524,210818,0.06415012000872791,2.301919213281167,0.0835182737736555
Middle,Rural,2018-19,2018-19,Special Education,Special Education,2518,44404,534,0.05670660300873795,TRUE,13524,210818,0.06415012000872791,0.8839672162892721,-0.007443516999989963
Middle,Rural,2019-20,2019-20,Other,Female,953,51752,306,0.01841474725614469,TRUE,4033,106038,0.038033535147777214,0.4841713289231517,-0.019618787891632523
Middle,Rural,2019-20,2019-20,Other,Homeless,134,2618,206,0.05118411000763942,TRUE,4033,106038,0.038033535147777214,1.3457626226109767,0.013150574859862207
